user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html 
IsisPhaggot,Isis Phaggot,1033865471152594945,2018-08-26 23:55:11,/IsisPhaggot/status/1033865471152594945,8,0,0,#metoo. I can’t emphasize that enough. I’m in NYC.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span>. I can’t emphasize that enough. I’m in NYC.</p>"
UWCampus,UniteWomen Campus,1033865439229751298,2018-08-26 23:55:03,/UWCampus/status/1033865439229751298,2,0,0,"""California legislators passed two bills this week inspired by the #MeToo movement, aiming to prevent employers from covering up #SexualHarassment scandals.""http://ow.ly/zeRe30lyyg9 ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""California legislators passed two bills this week inspired by the <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> movement, aiming to prevent employers from covering up <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SexualHarassment?src=hash""><s>#</s><b>SexualHarassment</b></a> scandals.""<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://ow.ly/zeRe30lyyg9"" dir=""ltr"" href=""https://t.co/6r2SgmNnuF"" rel=""nofollow noopener"" target=""_blank"" title=""http://ow.ly/zeRe30lyyg9""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ow.ly/zeRe30lyyg9</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
UniteWomenOrg,UniteWomenOrg®,1033865435169599488,2018-08-26 23:55:02,/UniteWomenOrg/status/1033865435169599488,10,0,6,"""California legislators passed two bills this week inspired by the #MeToo movement, aiming to prevent employers from covering up #SexualHarassment scandals."" http://ow.ly/zeRe30lyyg9 ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""California legislators passed two bills this week inspired by the <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> movement, aiming to prevent employers from covering up <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SexualHarassment?src=hash""><s>#</s><b>SexualHarassment</b></a> scandals."" <a class=""twitter-timeline-link"" data-expanded-url=""http://ow.ly/zeRe30lyyg9"" dir=""ltr"" href=""https://t.co/yiEATU3cft"" rel=""nofollow noopener"" target=""_blank"" title=""http://ow.ly/zeRe30lyyg9""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ow.ly/zeRe30lyyg9</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
LeadingWPassion,LeadingWithPassion™,1033864993236758529,2018-08-26 23:53:17,/LeadingWPassion/status/1033864993236758529,1,0,0,"Why do we have to celebrate International Women´s Day?
http://bit.ly/21stCenturyWomensRights …

Women should not have to be celebrated. Females should have equal opportunities and rights as males, across the world. Please share your thoughts:
#genderequality
#feminism #metoo pic.twitter.com/0SS3NC3eX1","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Why do we have to celebrate International Women´s Day?
<a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/21stCenturyWomensRights"" dir=""ltr"" href=""https://t.co/KJHb0rSJ5Y"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/21stCenturyWomensRights""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/21stCenturyWom</span><span class=""invisible"">ensRights</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>

Women should not have to be celebrated. Females should have equal opportunities and rights as males, across the world. Please share your thoughts:
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/genderequality?src=hash""><s>#</s><b>genderequality</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/feminism?src=hash""><s>#</s><b>feminism</b></a> <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/0SS3NC3eX1"">pic.twitter.com/0SS3NC3eX1</a></p>"
Politizard,Tiny Lizard  🦎 ; #NOCOLLUSIONNOOBSTRUCTION,1033864989877133318,2018-08-26 23:53:16,/Politizard/status/1033864989877133318,1,0,0,It seems like you're pretty jazzed about the prospect of someone being sexually assaulted because you disagree with them. I feel like you should cruise through some of the stories from the #MeToo movement and see how horrible what you're saying really is.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">It seems like you're pretty jazzed about the prospect of someone being sexually assaulted because you disagree with them. I feel like you should cruise through some of the stories from the <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> movement and see how horrible what you're saying really is.</p>"
tk09931,蓮,1033864908675248129,2018-08-26 23:52:57,/tk09931/status/1033864908675248129,0,0,0,"#伊丹和弘 従業員 エロ広告 #長岡 支局 #新潟
#資質
★ 32年間 #嘘 をついていた #新聞
#朝日新聞 死ね #珊瑚 #Asahi #News
#星野眞三雄 性犯罪 論説委員 余罪
#高橋純子 エビデンス  黙ってトイレを詰まらせろ 編集委員
#MeToo ww
#偽善者 #hypocritehttps://twitter.com/megamart4/status/1032966079960629249 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""ja""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E4%BC%8A%E4%B8%B9%E5%92%8C%E5%BC%98?src=hash""><s>#</s><b>伊丹和弘</b></a> 従業員 エロ広告 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E9%95%B7%E5%B2%A1?src=hash""><s>#</s><b>長岡</b></a> 支局 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E6%96%B0%E6%BD%9F?src=hash""><s>#</s><b>新潟</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E8%B3%87%E8%B3%AA?src=hash""><s>#</s><b>資質</b></a>
★ 32年間 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E5%98%98?src=hash""><s>#</s><b>嘘</b></a> をついていた <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E6%96%B0%E8%81%9E?src=hash""><s>#</s><b>新聞</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E6%9C%9D%E6%97%A5%E6%96%B0%E8%81%9E?src=hash""><s>#</s><b>朝日新聞</b></a> 死ね <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E7%8F%8A%E7%91%9A?src=hash""><s>#</s><b>珊瑚</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Asahi?src=hash""><s>#</s><b>Asahi</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/News?src=hash""><s>#</s><b>News</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E6%98%9F%E9%87%8E%E7%9C%9E%E4%B8%89%E9%9B%84?src=hash""><s>#</s><b>星野眞三雄</b></a> 性犯罪 論説委員 余罪
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E9%AB%98%E6%A9%8B%E7%B4%94%E5%AD%90?src=hash""><s>#</s><b>高橋純子</b></a> エビデンス  黙ってトイレを詰まらせろ 編集委員
<span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> ww
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E5%81%BD%E5%96%84%E8%80%85?src=hash""><s>#</s><b>偽善者</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/hypocrite?src=hash""><s>#</s><b>hypocrite</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/megamart4/status/1032966079960629249"" dir=""ltr"" href=""https://t.co/z6LOqIFIv4"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/megamart4/status/1032966079960629249""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/megamart4/stat</span><span class=""invisible"">us/1032966079960629249</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
CerebralAzasin,TK-0,1033864550087618560,2018-08-26 23:51:31,/CerebralAzasin/status/1033864550087618560,0,0,0,I doubt the #metoo movement would like this.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I doubt the <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> movement would like this.</p>"
tk09931,蓮,1033864525928230912,2018-08-26 23:51:25,/tk09931/status/1033864525928230912,0,0,0,"#伊丹和弘 従業員 エロ広告 #長岡 支局 #新潟
#資質
★ 32年間 #嘘 をついていた #新聞
#朝日新聞 死ね #珊瑚 #Asahi #News
#星野眞三雄 性犯罪 論説委員 余罪
#高橋純子 エビデンス  黙ってトイレを詰まらせろ 編集委員
#MeToo ww
#偽善者 #hypocritehttps://twitter.com/tk09931/status/1033864249536274432 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""ja""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E4%BC%8A%E4%B8%B9%E5%92%8C%E5%BC%98?src=hash""><s>#</s><b>伊丹和弘</b></a> 従業員 エロ広告 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E9%95%B7%E5%B2%A1?src=hash""><s>#</s><b>長岡</b></a> 支局 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E6%96%B0%E6%BD%9F?src=hash""><s>#</s><b>新潟</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E8%B3%87%E8%B3%AA?src=hash""><s>#</s><b>資質</b></a>
★ 32年間 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E5%98%98?src=hash""><s>#</s><b>嘘</b></a> をついていた <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E6%96%B0%E8%81%9E?src=hash""><s>#</s><b>新聞</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E6%9C%9D%E6%97%A5%E6%96%B0%E8%81%9E?src=hash""><s>#</s><b>朝日新聞</b></a> 死ね <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E7%8F%8A%E7%91%9A?src=hash""><s>#</s><b>珊瑚</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Asahi?src=hash""><s>#</s><b>Asahi</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/News?src=hash""><s>#</s><b>News</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E6%98%9F%E9%87%8E%E7%9C%9E%E4%B8%89%E9%9B%84?src=hash""><s>#</s><b>星野眞三雄</b></a> 性犯罪 論説委員 余罪
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E9%AB%98%E6%A9%8B%E7%B4%94%E5%AD%90?src=hash""><s>#</s><b>高橋純子</b></a> エビデンス  黙ってトイレを詰まらせろ 編集委員
<span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> ww
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E5%81%BD%E5%96%84%E8%80%85?src=hash""><s>#</s><b>偽善者</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/hypocrite?src=hash""><s>#</s><b>hypocrite</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/tk09931/status/1033864249536274432"" dir=""ltr"" href=""https://t.co/GCOPsMws9p"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/tk09931/status/1033864249536274432""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/tk09931/status</span><span class=""invisible"">/1033864249536274432</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
XWIGS,XWIG,1033864285984882688,2018-08-26 23:50:28,/XWIGS/status/1033864285984882688,0,0,0,"Delivering justice for victims of rape | Jacksonville | #NationalDogDay | Madden | #Pedophile #Rape #SexualAbuse #MissingKids #MeToo #MollieTibbetts #WomensEqualityDay | https://ift.tt/2PK6RwK 

Delivering justice for victims of rape  The Delaware County Daily TimesFull coverage","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Delivering justice for victims of rape | Jacksonville | <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NationalDogDay?src=hash""><s>#</s><b>NationalDogDay</b></a> | Madden | <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Pedophile?src=hash""><s>#</s><b>Pedophile</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Rape?src=hash""><s>#</s><b>Rape</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SexualAbuse?src=hash""><s>#</s><b>SexualAbuse</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MissingKids?src=hash""><s>#</s><b>MissingKids</b></a> <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MollieTibbetts?src=hash""><s>#</s><b>MollieTibbetts</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/WomensEqualityDay?src=hash""><s>#</s><b>WomensEqualityDay</b></a> | <a class=""twitter-timeline-link"" data-expanded-url=""https://ift.tt/2PK6RwK"" dir=""ltr"" href=""https://t.co/dmaeO04kcm"" rel=""nofollow noopener"" target=""_blank"" title=""https://ift.tt/2PK6RwK""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ift.tt/2PK6RwK</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>

Delivering justice for victims of rape  The Delaware County Daily TimesFull coverage</p>"
sex_abuse_news,SexualAbuseWatch,1033864234185236480,2018-08-26 23:50:16,/sex_abuse_news/status/1033864234185236480,0,0,0,On Men and #metoo https://medium.com/@danieljamesoconnell/on-men-and-metoo-44d1404b7c6e?source=rss------sexual_assault-5 … #rape #sexualabuse,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">On Men and <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/metoo?src=hash""><s>#</s><b><strong>metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> <a class=""twitter-timeline-link"" data-expanded-url=""https://medium.com/@danieljamesoconnell/on-men-and-metoo-44d1404b7c6e?source=rss------sexual_assault-5"" dir=""ltr"" href=""https://t.co/dfwOMPNSM7"" rel=""nofollow noopener"" target=""_blank"" title=""https://medium.com/@danieljamesoconnell/on-men-and-metoo-44d1404b7c6e?source=rss------sexual_assault-5""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">medium.com/@danieljamesoc</span><span class=""invisible"">onnell/on-men-and-metoo-44d1404b7c6e?source=rss------sexual_assault-5</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/rape?src=hash""><s>#</s><b>rape</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/sexualabuse?src=hash""><s>#</s><b>sexualabuse</b></a></p>"
elduboisauthor,Author EL DuBois,1033864184679804928,2018-08-26 23:50:04,/elduboisauthor/status/1033864184679804928,0,0,5,#NewRelease #MustRead #Support #Survivor #thriller #timesup #LoveBetter #TeamOneLove #WhoIsTheBeast #Metoo #memoir #BookBoost #IARTG #ASMSG https://allauthor.com/amazon/20263/ pic.twitter.com/HPHGsgaFAy,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NewRelease?src=hash""><s>#</s><b>NewRelease</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MustRead?src=hash""><s>#</s><b>MustRead</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Support?src=hash""><s>#</s><b>Support</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Survivor?src=hash""><s>#</s><b>Survivor</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/thriller?src=hash""><s>#</s><b>thriller</b></a> <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/timesup?src=hash""><s>#</s><b>timesup</b></a><a dir=""ltr"" href=""/hashtag/timesup?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/TimesUp_v4/TimesUp_v4.png""/></a></span> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/LoveBetter?src=hash""><s>#</s><b>LoveBetter</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TeamOneLove?src=hash""><s>#</s><b>TeamOneLove</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/WhoIsTheBeast?src=hash""><s>#</s><b>WhoIsTheBeast</b></a> <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Metoo?src=hash""><s>#</s><b><strong>Metoo</strong></b></a><a dir=""ltr"" href=""/hashtag/Metoo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/memoir?src=hash""><s>#</s><b>memoir</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BookBoost?src=hash""><s>#</s><b>BookBoost</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IARTG?src=hash""><s>#</s><b>IARTG</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ASMSG?src=hash""><s>#</s><b>ASMSG</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://allauthor.com/amazon/20263/"" dir=""ltr"" href=""https://t.co/2HJQqYM5vX"" rel=""nofollow noopener"" target=""_blank"" title=""https://allauthor.com/amazon/20263/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">allauthor.com/amazon/20263/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/HPHGsgaFAy"">pic.twitter.com/HPHGsgaFAy</a></p>"
dare2misbehave,Dare To Misbehave,1033864178149322753,2018-08-26 23:50:02,/dare2misbehave/status/1033864178149322753,0,0,0,"""California legislators passed two bills this week inspired by the #MeToo movement, aiming to prevent employers from covering up #SexualHarassment scandals.""http://ow.ly/zeRe30lyyg9 ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""California legislators passed two bills this week inspired by the <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> movement, aiming to prevent employers from covering up <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SexualHarassment?src=hash""><s>#</s><b>SexualHarassment</b></a> scandals.""<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://ow.ly/zeRe30lyyg9"" dir=""ltr"" href=""https://t.co/wWjKyCULm7"" rel=""nofollow noopener"" target=""_blank"" title=""http://ow.ly/zeRe30lyyg9""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ow.ly/zeRe30lyyg9</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
FuckinPatLucas,Fuckin' Pat Lucas,1033864095781597184,2018-08-26 23:49:43,/FuckinPatLucas/status/1033864095781597184,0,0,0,In the wake of the #MeToo movement I'm surprised nobody has told the story of why we no longer trust the Gortons fisherman.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">In the wake of the <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MeToo?src=hash""><s>#</s><b><strong>MeToo</strong></b></a><a dir=""ltr"" href=""/hashtag/MeToo?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MeToo_v3/MeToo_v3.png""/></a></span> movement I'm surprised nobody has told the story of why we no longer trust the Gortons fisherman.</p>"
